Image_Folder,Label
samples/train_images/43.82507203_-91.82086395.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.2135081_-75.6537037.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.4260000193_-119.649571593.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.37553781_-94.40666069.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.50190388_-95.74194855.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.62029_-96.13219.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.5618_-86.548547.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.217201_-86.02111.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.96209518_-94.74134294.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/47.65689525_-95.46565598.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.66458_-96.21421.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.51644_-91.58933.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.52761167_-96.2284568.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.11641554_-79.72288819.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.016805_-85.655734.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.31782441_-94.65950506.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.00145315_-96.16352039.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.7317_-91.68855.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.48802581_-94.42660504.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.0270424155_-120.803779793.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.50384397_-93.30973541.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.773192_-94.356885.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.73960626_-94.44547788.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.4882613_-78.57310865.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.1041197_-75.588398.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.28229479_-93.41765845.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.910663_-86.558642.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.5193262_-95.77302487.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.12823347_-94.59234888.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.81864556_-93.86591446.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.51032745_-92.86071989.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.92234958_-94.52179534.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.61209804_-95.79392484.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.38451_-96.14285.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.52411_-95.90174.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.2776965_-75.8893794.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.54641623_-94.63378872.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/39.52036725_-86.01289728.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.42349_-94.46622.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.3922904_-96.00595886.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.3427_-85.6842.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.35572426_-96.25914602.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/33.28148_-85.38235.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.3342902469_-120.895447381.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.77717765_-81.39851308.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.78548229_-93.02478938.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.3276917_-93.19031516.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.95279264_-96.20464993.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.56892951_-96.29318018.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.97394161_-94.94397349.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.384544_-95.029137.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.7622_-85.1894.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.406281_-85.835101.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.02524_-92.99359.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.03978_-95.64159.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.8492072_-92.74915507.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.38166325_-92.77996457.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.52304327_-78.6314951.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.03741986_-96.40935317.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.73402671_-95.95397231.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.58676252_-93.82837129.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.32757_-96.04625.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.66687406_-92.32421358.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.62190863_-92.77514423.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.85472621_-77.40113536.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.58154_-85.212693.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.0463955479575_-92.921941450379.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.48152558_-93.81630627.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.447238619_-120.823829369.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.55625797_-91.98770394.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.4524749998_-120.931937.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/33.0868680787_-115.512313036.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.4529119997_-119.372559.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.0089659_-96.20403944.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.99601791_-93.05459638.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.87744135_-79.23675079.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.2393_-96.46318.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.23734_-95.43868.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.24272725_-94.86715028.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.67595574_-95.89075525.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.25437765_-93.95232426.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/39.433107_-85.424993.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.2162_-94.89057.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.50780827_-84.82484451.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.84969825_-95.85860641.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/31.722477_-85.816239.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.6497479_-93.77293503.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.00201_-94.50328.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.1367442056_-119.396899428.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.45489_-95.553.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.78772994_-93.77022516.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/39.28631_-75.809333.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.40051241_-94.00188892.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.90262856_-86.15109682.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.9895852_-78.5426792.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.01729061_-77.95184644.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.33777005_-95.73390152.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.76098675_-93.4753476.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.5557_-95.24096.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/33.13004_-87.94349.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.03626348_-92.33338652.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.56965797_-95.62112488.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.87006555_-95.88992493.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.99491002_-94.46206079.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/47.59152931_-95.67473827.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.5364499999_-120.977001.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.81561676_-94.52133633.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.85329802_-95.839077.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.29591491_-94.84011348.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.89324201_-92.97453173.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.6649657_-75.7655765.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.95944289_-95.90019778.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.22759_-94.65598.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.28115738_-94.53008471.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.15993401_-94.5525468.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.064778_-94.528201.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.28923_-95.256763.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.27182775_-79.61486983.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.97985098_-94.13378956.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.00036215_-81.0620945.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.6011_-75.2629.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.46424226_-77.97442357.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.62983447_-94.55880421.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.84715808_-93.95914338.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.66918_-96.26686.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.5446520004_-120.752057.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.61407793_-77.65052298.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.183078_-85.1808165.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.58259736_-95.96304232.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.732104_-95.999272.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.7339328_-96.10188358.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.59877_-93.50701.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.91238525_-78.09274381.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.603811_-86.14636.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.53972_-94.99093.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.4193417679_-120.881876448.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.1219191_-80.86445755.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.67091006_-95.07620597.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.59852175_-94.81009351.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.29035618_-95.01067385.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.532585_-85.042404.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.56515686_-93.8483096.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.41743_-94.57553.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.90518224_-94.0861704.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.434576607_-120.914086181.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.34023_-94.78155.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.707178_-94.395666.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.7393151_-91.65780022.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.15544_-95.95155.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.9385660449_-119.433507216.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.68474459_-79.33482602.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.311486_-92.61152453.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.16504632_-94.43688806.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.52521774_-93.15384482.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.90486532_-92.70709558.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/42.88639333333333_-85.20278666666667.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.59982033_-95.87166706.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.60771773_-94.15810096.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.15954431_-79.64344086.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.09331924_-77.8003672.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.5307902897_-121.027708489.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.88353_-86.687663.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.26612979_-93.3740734.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.63429_-91.4807.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.19301_-92.31008.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.0102110317_-117.647743737.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.92664474_-77.84808472.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.03857699_-77.92745118.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.31192184_-78.14162242.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.73112843_-94.58584618.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.02095991_-94.20964018.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.8339537_-95.2638413.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.5499330002_-120.777115.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/33.0036222862_-116.891416268.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.33326713_-78.16928037.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.79201729_-96.19687255.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.083655457_-122.70655419.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.12354172_-96.20892325.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.89211121_-94.54996764.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.97128748_-80.61006316.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.649961_-93.979129.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.45413_-93.70271.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.39073035_-93.13828107.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.13958073_-94.64679755.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.1537378_-75.6384034.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.21317_-92.10586.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.0592113207_-119.199468104.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.53364767_-95.95189768.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.59338591_-95.87481944.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.06513755_-95.00362793.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.51557086_-95.96143632.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.2459568_-94.38382166.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.0686919525777_-75.6576403570435.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.072_-86.115966.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.4435249_-75.2849311.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/37.021332752_-93.932388867.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.646384014_-94.558592776.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.02218_-92.31972.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.68719_-95.44377.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.84109163_-96.44293466.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.14695_-93.32431.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.01841554_-119.218928924.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.538504_-95.798418.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.517941_-84.987809.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.49518305_-94.7772957.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.3268927516573_-75.2928593912583.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.81317383_-93.89348774.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.59343443_-92.28670462.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.09140382_-93.77548526.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.25694_-96.00693.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.55909068_-95.21489755.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.910284_-91.935053.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.21208509_-93.37448094.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.28075_-75.65191.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.07641228_-94.92882412.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.72270551_-95.01717753.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.59148_-86.797943.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.95356959_-91.44794967.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.84724439_-94.7442619.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.36835351_-92.48474721.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.0702265_-75.6277488.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.97546322_-94.25798694.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.84928694_-93.98404099.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.06473909_-94.77337848.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.887065_-93.235218.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.581805_-85.915843.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.62157_-92.54813.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.64632501_-79.26438814.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.17956074_-95.01924878.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.462254_-85.039205.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.48682_-93.02527.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.65508183_-78.26455906.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/48.81984282_-96.62113555.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.58491022_-85.25912058.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.05813126_-77.80232225.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.35091441_-86.73911578.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.866349_-93.935629.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.86399927_-96.36541073.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.81186659_-80.10413335.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.9192392079318_-91.9168148915446.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.32429_-95.6744.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.87984451_-77.74601334.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.14244881_-80.75596021.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.53076872_-95.75158578.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.15415471_-94.03774739.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.35603998_-94.15014811.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.3142878_-75.2807148.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.51415_-95.08152.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.39941614_-95.93360744.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.57742947_-94.54807383.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.02162327_-94.90896957.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.1721271_-77.17149972.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.93564698_-94.58114841.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.7036_-95.968302.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.4646097453_-121.742304745.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.60310908_-94.06183413.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.60841564_-94.30655412.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.383889_-94.24803.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.926103_-96.014939.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.5447_-96.04183.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.86491193_-91.84445986.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.891985_-95.087706.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.4070071_-81.43461237.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.28751_-95.60438.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.88711121_-93.45016159.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.504114_-86.718026.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.80138_-84.76013.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.208056_-85.905278.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.96794328_-91.87173543.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.90455288_-77.90698266.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.85497029_-92.0378482.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/40.862589_-86.692317.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.73310616_-94.05585091.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.67448737_-94.18874377.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.97271263_-92.8577629.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.1287348_-94.55819602.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.3868722_-77.63042879.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.96109983_-81.33259753.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.69277275_-95.15657673.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.62639_-92.40058.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.95523265_-94.26002718.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/36.35332788_-79.73176758.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.67287054_-94.33802074.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.80271989_-94.44987019.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.50999_-95.13039.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/34.548333_-87.588889.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.496596_-85.305319.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.25639974_-78.83113359.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.59631_-91.38021.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.95640071_-92.65626581.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.95491424_-81.59353462.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.5873_-96.40213.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.98973_-95.23159.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/46.01226712_-95.79330803.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.09936113_-92.94937009.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.70269445_-94.09021915.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.68964_-96.40636.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.18221_-94.70195.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.03126238_-93.52316429.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.97300677_-94.28186671.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/41.346478_-86.65909.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/35.87781229_-77.13800543.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.37744442_-93.0213919.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/38.2256378139_-122.817785419.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/45.3704075050924_-94.866110349962.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/43.50819219_-94.66940528.png,"[1, 0, 0, 0, 0, 0, 0]"
samples/train_images/44.75050284_-93.78412042.png,"[1, 0, 0, 0, 0, 0, 0]"
