Unnamed: 0,Image_Folder,Type
698,augmented_final/02699.png,WWTreatment
699,augmented_final/02700.png,WWTreatment
700,augmented_final/02701.png,WWTreatment
701,augmented_final/02702.png,WWTreatment
702,augmented_final/02703.png,WWTreatment
703,augmented_final/02704.png,WWTreatment
704,augmented_final/02705.png,WWTreatment
705,augmented_final/02706.png,WWTreatment
706,augmented_final/02707.png,WWTreatment
707,augmented_final/02708.png,WWTreatment
708,augmented_final/02709.png,WWTreatment
709,augmented_final/02710.png,WWTreatment
710,augmented_final/02711.png,WWTreatment
711,augmented_final/02712.png,WWTreatment
712,augmented_final/02713.png,WWTreatment
713,augmented_final/02714.png,WWTreatment
714,augmented_final/02715.png,WWTreatment
715,augmented_final/02716.png,WWTreatment
716,augmented_final/02717.png,WWTreatment
717,augmented_final/02718.png,WWTreatment
718,augmented_final/02719.png,WWTreatment
719,augmented_final/02720.png,WWTreatment
720,augmented_final/02721.png,WWTreatment
721,augmented_final/02722.png,WWTreatment
722,augmented_final/02723.png,WWTreatment
723,augmented_final/02724.png,WWTreatment
724,augmented_final/02725.png,WWTreatment
725,augmented_final/02726.png,WWTreatment
726,augmented_final/02727.png,WWTreatment
727,augmented_final/02728.png,WWTreatment
728,augmented_final/02729.png,WWTreatment
729,augmented_final/02730.png,WWTreatment
730,augmented_final/02731.png,WWTreatment
731,augmented_final/02732.png,WWTreatment
732,augmented_final/02733.png,WWTreatment
733,augmented_final/02734.png,WWTreatment
734,augmented_final/02735.png,WWTreatment
735,augmented_final/02736.png,WWTreatment
736,augmented_final/02737.png,WWTreatment
737,augmented_final/02738.png,WWTreatment
738,augmented_final/02739.png,WWTreatment
739,augmented_final/02740.png,WWTreatment
740,augmented_final/02741.png,WWTreatment
741,augmented_final/02742.png,WWTreatment
742,augmented_final/02743.png,WWTreatment
743,augmented_final/02744.png,WWTreatment
744,augmented_final/02745.png,WWTreatment
745,augmented_final/02746.png,WWTreatment
746,augmented_final/02747.png,WWTreatment
747,augmented_final/02748.png,WWTreatment
748,augmented_final/02749.png,WWTreatment
749,augmented_final/02750.png,WWTreatment
750,augmented_final/02751.png,WWTreatment
751,augmented_final/02752.png,WWTreatment
752,augmented_final/02753.png,WWTreatment
753,augmented_final/02754.png,WWTreatment
754,augmented_final/02755.png,WWTreatment
755,augmented_final/02756.png,WWTreatment
756,augmented_final/02757.png,WWTreatment
757,augmented_final/02758.png,WWTreatment
758,augmented_final/02759.png,WWTreatment
759,augmented_final/02760.png,WWTreatment
760,augmented_final/02761.png,WWTreatment
761,augmented_final/02762.png,WWTreatment
762,augmented_final/02763.png,WWTreatment
763,augmented_final/02764.png,WWTreatment
764,augmented_final/02765.png,WWTreatment
765,augmented_final/02766.png,WWTreatment
766,augmented_final/02767.png,WWTreatment
767,augmented_final/02768.png,WWTreatment
768,augmented_final/02769.png,WWTreatment
769,augmented_final/02770.png,WWTreatment
770,augmented_final/02771.png,WWTreatment
771,augmented_final/02772.png,WWTreatment
772,augmented_final/02773.png,WWTreatment
773,augmented_final/02774.png,WWTreatment
774,augmented_final/02775.png,WWTreatment
775,augmented_final/02776.png,WWTreatment
776,augmented_final/02777.png,WWTreatment
777,augmented_final/02778.png,WWTreatment
778,augmented_final/02779.png,WWTreatment
779,augmented_final/02780.png,WWTreatment
780,augmented_final/02781.png,WWTreatment
781,augmented_final/02782.png,WWTreatment
782,augmented_final/02783.png,WWTreatment
783,augmented_final/02784.png,WWTreatment
784,augmented_final/02785.png,WWTreatment
785,augmented_final/02786.png,WWTreatment
786,augmented_final/02787.png,WWTreatment
787,augmented_final/02788.png,WWTreatment
788,augmented_final/02789.png,WWTreatment
789,augmented_final/02790.png,WWTreatment
790,augmented_final/02791.png,WWTreatment
791,augmented_final/02792.png,WWTreatment
792,augmented_final/02793.png,WWTreatment
793,augmented_final/02794.png,WWTreatment
794,augmented_final/02795.png,WWTreatment
795,augmented_final/02796.png,WWTreatment
796,augmented_final/02797.png,WWTreatment
797,augmented_final/02798.png,WWTreatment
798,augmented_final/02799.png,WWTreatment
799,augmented_final/02800.png,WWTreatment
800,augmented_final/02801.png,WWTreatment
801,augmented_final/02802.png,WWTreatment
802,augmented_final/02803.png,WWTreatment
803,augmented_final/02804.png,WWTreatment
804,augmented_final/02805.png,WWTreatment
805,augmented_final/02806.png,WWTreatment
806,augmented_final/02807.png,WWTreatment
807,augmented_final/02808.png,WWTreatment
808,augmented_final/02809.png,WWTreatment
809,augmented_final/02810.png,WWTreatment
810,augmented_final/02811.png,WWTreatment
811,augmented_final/02812.png,WWTreatment
812,augmented_final/02813.png,WWTreatment
813,augmented_final/02814.png,WWTreatment
814,augmented_final/02815.png,WWTreatment
815,augmented_final/02816.png,WWTreatment
816,augmented_final/02817.png,WWTreatment
817,augmented_final/02818.png,WWTreatment
818,augmented_final/02819.png,WWTreatment
819,augmented_final/02820.png,WWTreatment
820,augmented_final/02821.png,WWTreatment
821,augmented_final/02822.png,WWTreatment
822,augmented_final/02823.png,WWTreatment
823,augmented_final/02824.png,WWTreatment
824,augmented_final/02825.png,WWTreatment
825,augmented_final/02826.png,WWTreatment
826,augmented_final/02827.png,WWTreatment
827,augmented_final/02828.png,WWTreatment
828,augmented_final/02829.png,WWTreatment
829,augmented_final/02830.png,WWTreatment
830,augmented_final/02831.png,WWTreatment
831,augmented_final/02832.png,WWTreatment
832,augmented_final/02833.png,WWTreatment
833,augmented_final/02834.png,WWTreatment
834,augmented_final/02835.png,WWTreatment
835,augmented_final/02836.png,WWTreatment
836,augmented_final/02837.png,WWTreatment
837,augmented_final/02838.png,WWTreatment
838,augmented_final/02839.png,WWTreatment
839,augmented_final/02840.png,WWTreatment
840,augmented_final/02841.png,WWTreatment
841,augmented_final/02842.png,WWTreatment
842,augmented_final/02843.png,WWTreatment
843,augmented_final/02844.png,WWTreatment
844,augmented_final/02845.png,WWTreatment
845,augmented_final/02846.png,WWTreatment
846,augmented_final/02847.png,WWTreatment
847,augmented_final/02848.png,WWTreatment
848,augmented_final/02849.png,WWTreatment
849,augmented_final/02850.png,WWTreatment
850,augmented_final/02851.png,WWTreatment
851,augmented_final/02852.png,WWTreatment
852,augmented_final/02853.png,WWTreatment
853,augmented_final/02854.png,WWTreatment
854,augmented_final/02855.png,WWTreatment
855,augmented_final/02856.png,WWTreatment
856,augmented_final/02857.png,WWTreatment
857,augmented_final/02858.png,WWTreatment
858,augmented_final/02859.png,WWTreatment
859,augmented_final/02860.png,WWTreatment
860,augmented_final/02861.png,WWTreatment
861,augmented_final/02862.png,WWTreatment
862,augmented_final/02863.png,WWTreatment
863,augmented_final/02864.png,WWTreatment
864,augmented_final/02865.png,WWTreatment
865,augmented_final/02866.png,WWTreatment
866,augmented_final/02867.png,WWTreatment
867,augmented_final/02868.png,WWTreatment
868,augmented_final/02869.png,WWTreatment
869,augmented_final/02870.png,WWTreatment
870,augmented_final/02871.png,WWTreatment
871,augmented_final/02872.png,WWTreatment
872,augmented_final/02873.png,WWTreatment
873,augmented_final/02874.png,WWTreatment
874,augmented_final/02875.png,WWTreatment
875,augmented_final/02876.png,WWTreatment
876,augmented_final/02877.png,WWTreatment
877,augmented_final/02878.png,WWTreatment
878,augmented_final/02879.png,WWTreatment
879,augmented_final/02880.png,WWTreatment
880,augmented_final/02881.png,WWTreatment
881,augmented_final/02882.png,WWTreatment
882,augmented_final/02883.png,WWTreatment
883,augmented_final/02884.png,WWTreatment
884,augmented_final/02885.png,WWTreatment
885,augmented_final/02886.png,WWTreatment
886,augmented_final/02887.png,WWTreatment
887,augmented_final/02888.png,WWTreatment
888,augmented_final/02889.png,WWTreatment
889,augmented_final/02890.png,WWTreatment
890,augmented_final/02891.png,WWTreatment
891,augmented_final/02892.png,WWTreatment
892,augmented_final/02893.png,WWTreatment
893,augmented_final/02894.png,WWTreatment
894,augmented_final/02895.png,WWTreatment
895,augmented_final/02896.png,WWTreatment
896,augmented_final/02897.png,WWTreatment
897,augmented_final/02898.png,WWTreatment
898,augmented_final/02899.png,WWTreatment
899,augmented_final/02900.png,WWTreatment
900,augmented_final/02901.png,WWTreatment
901,augmented_final/02902.png,WWTreatment
902,augmented_final/02903.png,WWTreatment
903,augmented_final/02904.png,WWTreatment
904,augmented_final/02905.png,WWTreatment
905,augmented_final/02906.png,WWTreatment
906,augmented_final/02907.png,WWTreatment
907,augmented_final/02908.png,WWTreatment
908,augmented_final/02909.png,WWTreatment
909,augmented_final/02910.png,WWTreatment
910,augmented_final/02911.png,WWTreatment
911,augmented_final/02912.png,WWTreatment
912,augmented_final/02913.png,WWTreatment
913,augmented_final/02914.png,WWTreatment
914,augmented_final/02915.png,WWTreatment
915,augmented_final/02916.png,WWTreatment
916,augmented_final/02917.png,WWTreatment
917,augmented_final/02918.png,WWTreatment
918,augmented_final/02919.png,WWTreatment
919,augmented_final/02920.png,WWTreatment
920,augmented_final/02921.png,WWTreatment
921,augmented_final/02922.png,WWTreatment
922,augmented_final/02923.png,WWTreatment
923,augmented_final/02924.png,WWTreatment
924,augmented_final/02925.png,WWTreatment
925,augmented_final/02926.png,WWTreatment
926,augmented_final/02927.png,WWTreatment
927,augmented_final/02928.png,WWTreatment
928,augmented_final/02929.png,WWTreatment
929,augmented_final/02930.png,WWTreatment
930,augmented_final/02931.png,WWTreatment
931,augmented_final/02932.png,WWTreatment
932,augmented_final/02933.png,WWTreatment
933,augmented_final/02934.png,WWTreatment
934,augmented_final/02935.png,WWTreatment
935,augmented_final/02936.png,WWTreatment
936,augmented_final/02937.png,WWTreatment
937,augmented_final/02938.png,WWTreatment
938,augmented_final/02939.png,WWTreatment
939,augmented_final/02940.png,WWTreatment
940,augmented_final/02941.png,WWTreatment
941,augmented_final/02942.png,WWTreatment
942,augmented_final/02943.png,WWTreatment
943,augmented_final/02944.png,WWTreatment
944,augmented_final/02945.png,WWTreatment
945,augmented_final/02946.png,WWTreatment
946,augmented_final/02947.png,WWTreatment
947,augmented_final/02948.png,WWTreatment
948,augmented_final/02949.png,WWTreatment
949,augmented_final/02950.png,WWTreatment
950,augmented_final/02951.png,WWTreatment
951,augmented_final/02952.png,WWTreatment
952,augmented_final/02953.png,WWTreatment
953,augmented_final/02954.png,WWTreatment
954,augmented_final/02955.png,WWTreatment
955,augmented_final/02956.png,WWTreatment
956,augmented_final/02957.png,WWTreatment
957,augmented_final/02958.png,WWTreatment
958,augmented_final/02959.png,WWTreatment
959,augmented_final/02960.png,WWTreatment
960,augmented_final/02961.png,WWTreatment
961,augmented_final/02962.png,WWTreatment
962,augmented_final/02963.png,WWTreatment
963,augmented_final/02964.png,WWTreatment
964,augmented_final/02965.png,WWTreatment
965,augmented_final/02966.png,WWTreatment
966,augmented_final/02967.png,WWTreatment
967,augmented_final/02968.png,WWTreatment
968,augmented_final/02969.png,WWTreatment
969,augmented_final/02970.png,WWTreatment
970,augmented_final/02971.png,WWTreatment
971,augmented_final/02972.png,WWTreatment
972,augmented_final/02973.png,WWTreatment
973,augmented_final/02974.png,WWTreatment
974,augmented_final/02975.png,WWTreatment
975,augmented_final/02976.png,WWTreatment
976,augmented_final/02977.png,WWTreatment
977,augmented_final/02978.png,WWTreatment
978,augmented_final/02979.png,WWTreatment
979,augmented_final/02980.png,WWTreatment
980,augmented_final/02981.png,WWTreatment
981,augmented_final/02982.png,WWTreatment
982,augmented_final/02983.png,WWTreatment
983,augmented_final/02984.png,WWTreatment
984,augmented_final/02985.png,WWTreatment
985,augmented_final/02986.png,WWTreatment
986,augmented_final/02987.png,WWTreatment
987,augmented_final/02988.png,WWTreatment
988,augmented_final/02989.png,WWTreatment
989,augmented_final/02990.png,WWTreatment
990,augmented_final/02991.png,WWTreatment
991,augmented_final/02992.png,WWTreatment
992,augmented_final/02993.png,WWTreatment
993,augmented_final/02994.png,WWTreatment
994,augmented_final/02995.png,WWTreatment
995,augmented_final/02996.png,WWTreatment
996,augmented_final/02997.png,WWTreatment
997,augmented_final/02998.png,WWTreatment
998,augmented_final/02999.png,WWTreatment
999,augmented_final/03000.png,WWTreatment
