Image_Folder,Label
samples/train_images/37.6691487919_-121.458158704.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.5409_-82.2657.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.3228_-69.7087.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.793235_-89.885568.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.089806_-93.209194.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.2895513466_-119.367740093.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.8216507647_-116.986088103.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.0587_-83.4089.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.7046_-89.0218.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.1490021096_-121.270147109.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.2531_-84.0691.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.4992_-122.411.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.085577_-76.676523.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.091345_-88.744231.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.777_-76.63.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.1809_-122.281.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.88338_-116.99081.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.71411_-92.33253.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.065_-89.320001.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.87365_-98.65477.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.48654_-117.62491.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.061804_-88.571303.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.8058527925_-121.61082323.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.6256031668_-120.95443846.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.08303_-84.20562.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.3936399777_-120.753804037.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.1432_-113.445.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.382_-122.773.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.2639_-78.0409.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.5029_-96.9299.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.94_-69.82.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.0545_-100.89178.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.33783_-85.52274.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.7261555_-112.0315325.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.38816_-121.13633.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.723_-86.3461.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/45.126_-113.833.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.0639_-78.8701.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.566667_-85.908334.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.4379_-71.0267.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.6311_-119.75732.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.622025_-75.303509.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.277914_-71.173505.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.316976_-77.382535.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.3234_-89.9463.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.2365210886_-117.150043028.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.5929591032_-117.031918546.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.13_-89.862.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.9958020309_-121.480054439.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.3724810171_-121.971838358.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.60527_-86.51658.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.596_-71.4358.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/46.56937_-111.90459.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.0190162382_-119.102954576.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.37343_-95.18784.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.68167_-87.57284.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.3712_-72.5108.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.7976133781_-117.470994003.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.9815_-94.543583.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.995349_-85.729655.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.518_-84.587.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.826193_-93.447839.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.444_-81.7515.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.97204_-77.55683.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.532784_-84.028353.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.0202456004_-118.013616767.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.547_-94.301.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.951822_-114.216539.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.427_-89.2668945.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.6827001_-83.9108968.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.695_-81.655.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.625_-75.307.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.031_-118.108.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.0353165804_-118.127948778.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.4476_-81.67533.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.700687_-83.50789.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/46.671_-91.9665.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.9927_-89.368.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.29694_-122.74222.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/45.2824_-84.2238.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.308631303_-120.849949221.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.8618484594_-116.928804951.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.5166697195_-121.966673463.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.29_-80.214.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.1817098589_-117.352469937.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.181234_-92.024355.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.8434204422_-118.283117095.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.713889_-113.232223.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/48.718577_-116.317134.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.658596_-90.121452.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.08_-112.1253.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.908_-78.58.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.2657_-89.4125.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.7539209123_-120.797376134.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.0833301728_-119.150000062.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.31948_-77.99035.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.4833_-86.9261.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.353117_-93.915805.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.385_-75.6336.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.625853_-90.0839.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.775556_-85.678889.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.4503_-83.920477.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/46.7239_-92.4316.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.550116_-83.89559.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/27.578_-80.485.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.2091516248_-120.08962898.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.125_-76.77.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.741_-119.254.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.22944_-122.60861.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.06179_-88.02503.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.2593_-87.1923.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.152783_-76.919105.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.911414844_-121.286221988.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.386988714_-119.511161924.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.3054_-116.79893.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.6934_-96.9067.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.178917_-112.66485.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.67278_-87.275.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.242262_-77.373603.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.3939_-120.4981.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.036198_-117.558433.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.984153_-101.818187.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/48.783308_-96.816449.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.02083_-78.6533.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.19521_-73.88813.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/26.397651_-98.125471.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.70324_-73.84958.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.479833_-88.077522.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.01209_-121.2544.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.094_-74.6719.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.9835232255_-119.717521943.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.218_-94.795.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.305776_-76.898803.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.5309997573_-122.271396915.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.644648_-87.59333.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.039162_-71.29993.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.93083_-79.29667.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.92843_-70.83454.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.91_-83.33.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.0142_-82.2979.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.8669_-92.607.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.394059_-96.653222.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.5417_-82.7917.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.3777_-93.2266.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.65998_-96.693681.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/29.435834_-98.339168.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/29.993_-94.0069.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.7097_-89.59375.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.05226_-85.0902.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.012621_-81.841865.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.269692_-85.933982.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.4131_-86.3245.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.174704_-89.623277.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.4892555553_-117.622322361.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.3292_-95.2692.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.5149931055_-121.098803125.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.7073_-89.6017.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.682_-78.85.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.6154_-112.70339.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.52099_-121.1989.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.5256031003_-119.786623645.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.0961753599_-121.611265343.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.3440927549_-119.066507171.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.38633_-93.57196.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.893_-85.582.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.952_-93.1058.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.5181216273_-121.185201944.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.96436_-114.81342.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.6659_-120.1382.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.2025_-72.322.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.8664_-79.7418.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.067272_-87.88575.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.49357_-81.14299.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/45.9337_-94.303.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.98924_-77.79813.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.0945_-76.6656.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.04556_-117.33861.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.5942188533_-118.511938668.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.9147_-96.6408.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.917436_-82.5916795.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.12_-77.6205.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.0961333673_-121.101124261.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.149530014_-119.232617447.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.3562_-97.202.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.500371_-88.144914.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.5898381185_-121.471312061.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.643578_-88.717968.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.75558_-81.735811.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.0619_-80.0178.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.6698459687_-122.494939456.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.3385_-80.71.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.215_-93.329722.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.7537687098_-118.105960188.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.585913_-83.049101.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.670921_-77.348604.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.16794_-86.13748.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.5173_-89.3955.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.7446_-84.6525.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/47.925833_-97.006111.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.279_-79.9365.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.08601_-88.549349.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.64108_-94.11243.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.52972_-121.80556.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.991_-118.105.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.0869_-88.7566.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/25.85784_-80.350826.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.6055_-117.00504.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.2214_-72.5459.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.91738_-121.81142.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.47833_-122.21667.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.903_-119.668.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.346693_-84.545753.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.5871110307_-121.46946558.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.504129_-82.844859.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.7634_-86.9399.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.582_-96.536.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.2994_-116.8736.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.731563_-71.520521.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.54434_-85.2601.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.527_-70.9868.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/26.227_-98.029.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/27.593261_-97.785898.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.885739_-88.195522.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.789533_-97.242917.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.97592_-74.34099.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.8023707852_-116.652958191.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.335_-72.2372.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.98077_-88.269.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.7047_-117.7851.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.412_-88.014.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.210098_-112.237099.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.290944_-94.369694.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/29.671667_-94.916667.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.133056_-94.256111.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.7341_-92.5387.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.602_-97.554.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/29.9734_-89.9964.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.837302085_-118.153638875.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.530345_-99.745768.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.14322_-89.0769.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.3173_-80.1658.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.794884_-106.592194.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.330936_-81.128991.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.53629_-90.3766.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/26.7819_-80.13.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/46.602_-68.039.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/31.1694_-85.0941.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.240017_-84.118684.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.2646_-97.5864.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.503981_-110.33618.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.37_-94.8755.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.356773_-81.463901.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.772_-80.0725.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.940288_-100.774262.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.48929_-82.24489.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/47.7777_-96.3836.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.914603_-80.585632.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/44.6989_-123.2335.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/30.71_-84.405.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.511089_-119.407087.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.033856_-111.958306.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.6956616454_-118.422437774.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.6917805629_-117.028380786.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.67917_-77.5661.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.26_-71.898.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.5202_-76.6201.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.171_-86.844.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.16651_-101.76471.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.670834_-101.86.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.626641_-84.174323.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/26.59302_-80.19369.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.6679548358_-117.832272087.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.02874_-92.98242.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.18_-96.546.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.1255838643_-118.339398291.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.7662_-88.4161.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.347899_-88.913509.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.470279_-112.356389.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.7387484436_-122.232069816.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.473501_-84.5012435.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/33.3646619358_-117.419566717.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.6485333947_-122.144522014.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.2711352076_-119.319132709.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.2722_-114.8724.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.318_-121.02272.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.219351_-96.768673.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.41012_-77.44038.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.88235442_-118.226902979.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.1237_-82.4882.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.0599342233_-119.356923951.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/40.822025_-85.800428.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.88588_-90.3113.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/32.686699364_-117.051296255.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.943667_-76.948346.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/37.9845481358_-121.852829381.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.8339990927_-118.967089615.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.6405_-86.1233.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/29.45667_-96.9025.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/35.1530351501_-119.44053111.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.69375_-85.721222.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.55775_-90.529833.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.3595_-84.5311.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/28.510636_-96.771527.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/39.6567_-77.82.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.7649_-82.7456.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/36.6341937124_-119.451831838.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/27.386119_-80.394913.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.39_-74.405.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/43.0488065_-74.3106835.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.0993_-96.1628.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/42.406821_-83.556249.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/46.248725_-122.778109.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/27.470055_-82.443497.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/38.5453526281_-121.329094895.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/34.9525_-120.3831.png,"[0, 1, 0, 0, 0, 0, 0]"
samples/train_images/41.7684_-72.5604.png,"[0, 1, 0, 0, 0, 0, 0]"
