Unnamed: 0,Image_Folder,Type
821,augmented_final/21553.png,Negative
822,augmented_final/21554.png,Negative
823,augmented_final/21555.png,Negative
824,augmented_final/21556.png,Negative
825,augmented_final/21557.png,Negative
826,augmented_final/21558.png,Negative
827,augmented_final/21559.png,Negative
828,augmented_final/21560.png,Negative
829,augmented_final/21561.png,Negative
830,augmented_final/21562.png,Negative
831,augmented_final/21563.png,Negative
832,augmented_final/21564.png,Negative
833,augmented_final/21565.png,Negative
834,augmented_final/21566.png,Negative
835,augmented_final/21567.png,Negative
836,augmented_final/21568.png,Negative
837,augmented_final/21569.png,Negative
838,augmented_final/21570.png,Negative
839,augmented_final/21571.png,Negative
840,augmented_final/21572.png,Negative
841,augmented_final/21573.png,Negative
842,augmented_final/21574.png,Negative
843,augmented_final/21575.png,Negative
844,augmented_final/21576.png,Negative
845,augmented_final/21577.png,Negative
846,augmented_final/21578.png,Negative
847,augmented_final/21579.png,Negative
848,augmented_final/21580.png,Negative
849,augmented_final/21581.png,Negative
850,augmented_final/21582.png,Negative
851,augmented_final/21583.png,Negative
852,augmented_final/21584.png,Negative
853,augmented_final/21585.png,Negative
854,augmented_final/21586.png,Negative
855,augmented_final/21587.png,Negative
856,augmented_final/21588.png,Negative
857,augmented_final/21589.png,Negative
858,augmented_final/21590.png,Negative
859,augmented_final/21591.png,Negative
860,augmented_final/21592.png,Negative
861,augmented_final/21593.png,Negative
862,augmented_final/21594.png,Negative
863,augmented_final/21595.png,Negative
864,augmented_final/21596.png,Negative
865,augmented_final/21597.png,Negative
866,augmented_final/21598.png,Negative
867,augmented_final/21599.png,Negative
868,augmented_final/21600.png,Negative
869,augmented_final/21601.png,Negative
870,augmented_final/21602.png,Negative
871,augmented_final/21603.png,Negative
872,augmented_final/21604.png,Negative
873,augmented_final/21605.png,Negative
874,augmented_final/21606.png,Negative
875,augmented_final/21607.png,Negative
876,augmented_final/21608.png,Negative
877,augmented_final/21609.png,Negative
878,augmented_final/21610.png,Negative
879,augmented_final/21611.png,Negative
880,augmented_final/21612.png,Negative
881,augmented_final/21613.png,Negative
882,augmented_final/21614.png,Negative
883,augmented_final/21615.png,Negative
884,augmented_final/21616.png,Negative
885,augmented_final/21617.png,Negative
886,augmented_final/21618.png,Negative
887,augmented_final/21619.png,Negative
888,augmented_final/21620.png,Negative
889,augmented_final/21621.png,Negative
890,augmented_final/21622.png,Negative
891,augmented_final/21623.png,Negative
892,augmented_final/21624.png,Negative
893,augmented_final/21625.png,Negative
894,augmented_final/21626.png,Negative
895,augmented_final/21627.png,Negative
896,augmented_final/21628.png,Negative
897,augmented_final/21629.png,Negative
898,augmented_final/21630.png,Negative
899,augmented_final/21631.png,Negative
900,augmented_final/21632.png,Negative
901,augmented_final/21633.png,Negative
902,augmented_final/21634.png,Negative
903,augmented_final/21635.png,Negative
904,augmented_final/21636.png,Negative
905,augmented_final/21637.png,Negative
906,augmented_final/21638.png,Negative
907,augmented_final/21639.png,Negative
908,augmented_final/21640.png,Negative
909,augmented_final/21641.png,Negative
910,augmented_final/21642.png,Negative
911,augmented_final/21643.png,Negative
912,augmented_final/21644.png,Negative
913,augmented_final/21645.png,Negative
914,augmented_final/21646.png,Negative
915,augmented_final/21647.png,Negative
916,augmented_final/21648.png,Negative
917,augmented_final/21649.png,Negative
918,augmented_final/21650.png,Negative
919,augmented_final/21651.png,Negative
920,augmented_final/21652.png,Negative
921,augmented_final/21653.png,Negative
922,augmented_final/21654.png,Negative
923,augmented_final/21655.png,Negative
924,augmented_final/21656.png,Negative
925,augmented_final/21657.png,Negative
926,augmented_final/21658.png,Negative
927,augmented_final/21659.png,Negative
928,augmented_final/21660.png,Negative
929,augmented_final/21661.png,Negative
930,augmented_final/21662.png,Negative
931,augmented_final/21663.png,Negative
932,augmented_final/21664.png,Negative
933,augmented_final/21665.png,Negative
934,augmented_final/21666.png,Negative
935,augmented_final/21667.png,Negative
936,augmented_final/21668.png,Negative
937,augmented_final/21669.png,Negative
938,augmented_final/21670.png,Negative
939,augmented_final/21671.png,Negative
940,augmented_final/21672.png,Negative
941,augmented_final/21673.png,Negative
942,augmented_final/21674.png,Negative
943,augmented_final/21675.png,Negative
944,augmented_final/21676.png,Negative
945,augmented_final/21677.png,Negative
946,augmented_final/21678.png,Negative
947,augmented_final/21679.png,Negative
948,augmented_final/21680.png,Negative
949,augmented_final/21681.png,Negative
950,augmented_final/21682.png,Negative
951,augmented_final/21683.png,Negative
952,augmented_final/21684.png,Negative
953,augmented_final/21685.png,Negative
954,augmented_final/21686.png,Negative
955,augmented_final/21687.png,Negative
956,augmented_final/21688.png,Negative
957,augmented_final/21689.png,Negative
958,augmented_final/21690.png,Negative
959,augmented_final/21691.png,Negative
960,augmented_final/21692.png,Negative
961,augmented_final/21693.png,Negative
962,augmented_final/21694.png,Negative
963,augmented_final/21695.png,Negative
964,augmented_final/21696.png,Negative
965,augmented_final/21697.png,Negative
966,augmented_final/21698.png,Negative
967,augmented_final/21699.png,Negative
968,augmented_final/21700.png,Negative
969,augmented_final/21701.png,Negative
970,augmented_final/21702.png,Negative
971,augmented_final/21703.png,Negative
972,augmented_final/21704.png,Negative
973,augmented_final/21705.png,Negative
974,augmented_final/21706.png,Negative
975,augmented_final/21707.png,Negative
976,augmented_final/21708.png,Negative
977,augmented_final/21709.png,Negative
978,augmented_final/21710.png,Negative
979,augmented_final/21711.png,Negative
980,augmented_final/21712.png,Negative
981,augmented_final/21713.png,Negative
982,augmented_final/21714.png,Negative
983,augmented_final/21715.png,Negative
984,augmented_final/21716.png,Negative
985,augmented_final/21717.png,Negative
986,augmented_final/21718.png,Negative
987,augmented_final/21719.png,Negative
988,augmented_final/21720.png,Negative
989,augmented_final/21721.png,Negative
990,augmented_final/21722.png,Negative
991,augmented_final/21723.png,Negative
992,augmented_final/21724.png,Negative
993,augmented_final/21725.png,Negative
994,augmented_final/21726.png,Negative
995,augmented_final/21727.png,Negative
996,augmented_final/21728.png,Negative
997,augmented_final/21729.png,Negative
998,augmented_final/21730.png,Negative
999,augmented_final/21731.png,Negative
